Contig,ORF,Day1_L2,Day1_L6,Day1_L10,Day1_D2,Day1_D6,Day1_D10,Day2_LL2,Day2_LL6,Day2_LL10,Day2_LD2,Day2_LD6,Day2_LD10
Contig3.1_2_689_513,cce_1547,0.38066609999999995,0.7281958000000001,-0.8284384,-2.151529,-1.9492029999999998,-1.019685,0.6068420999999999,0.5379538,0.17882920000000002,-0.7971024,-0.001458925,-0.5297688
Contig3.1_30_27478_27906,cce_1575,0.2117545,-1.1323530000000002,-1.085716,-0.07331622,2.599661,-0.49248630000000004,0.8602184000000002,-1.449274,-1.409078,-1.259614,-1.191761,-0.9994523000000001
Contig3.1_31_27912_28199,cce_1576,0.38499240000000007,-0.5811624,-0.6891958,0.004403313,1.82028,-0.6046194,0.9134578999999999,-0.8495723,-0.8942011999999999,-0.8092225000000001,-0.7958276999999999,-0.6109195
Contig3.1_32_28676_28969,cce_1577,0.4054663,0.23168339999999998,0.2682133,0.3635394,0.40271940000000006,0.13217379999999998,0.5347694000000001,0.4180639,0.2521272,-0.0049884,0.2145092,-0.0239475
Contig3.1_33_29186_30301,cce_1578,-0.5255599,0.48627349999999997,0.2650533,-0.6485517,-0.7436963000000001,-0.7617520000000001,-0.4659062,0.36160290000000006,0.44494480000000003,-0.4454005999999999,-0.1318506,-0.1127329
Contig3.1_34_30305_31033,cce_1579,-0.4650425,0.2811533,0.2697288,-0.04374592,-0.2430153,-0.23769690000000002,-0.19485539999999998,0.5617739,0.24969560000000002,-0.3286723,-0.06343492,0.2048241
Contig3.1_35_31030_31833,cce_1580,-0.6288262,0.19081389999999998,0.28753290000000004,0.2588036,0.02953326,0.09320398,-0.468588,0.22875929999999997,0.12804749999999998,-0.3452788,-0.09286537,-0.08997065
Contig3.1_36_31944_34256,cce_1581,-0.4486941,0.6495886,0.8770931000000001,-0.34458479999999997,-0.6775729,-0.8427219000000001,-0.4409946,0.8981718000000001,0.7009665,-0.7153135,0.1727215,0.11796500000000001
Contig3.1_37_34331_35143,cce_1582,-0.02208808,0.04761756,0.0613688,-0.01854775,0.2012245,0.1225855,-0.03809978,0.05403266,-0.01740622,-0.06449313,0.01254634,-0.05161238
Contig3.1_38_36260_35388,cce_1583,0.2839884,-0.06185565,-0.1172722,-0.04694777,-0.1970443,0.0109029,0.5453159000000001,0.05771244,-0.05588546,0.21375039999999998,0.14687170000000002,0.3539465
Contig3.1_39_37299_36304,cce_1584,0.3192523,0.04909573,-0.166244,-0.251739,-0.24599029999999997,-0.14826229999999999,0.4792465,0.25465540000000003,0.06101013,0.06568949,0.08071721,0.41943909999999995
Contig3.1_3_1117_839,cce_1548,0.00311683,0.14481570000000002,0.03395753,-0.1384507,0.04371536,0.04474396,-0.02753533,0.22221039999999997,0.1880655,-0.1527126,0.1600895,0.04385926
Contig3.1_40_38408_37368,cce_1585,0.2593893,0.1685293,0.05646354,-0.1866313,-0.3327776,-0.3609192,0.37720790000000004,0.35603029999999997,0.006260919,0.05836115,0.3238499,0.5884511
Contig3.1_41_38664_39530,cce_1586,0.139515,0.005112085,-0.03010097,0.01333123,0.09901819,0.1664973,0.1171232,-0.01101464,-0.165114,-0.12031869999999999,-0.0104664,0.01832547
Contig3.1_42_39726_40706,cce_1587,0.06523862,0.03638615,0.03086003,0.06560360000000001,0.13200710000000002,0.1289138,0.02768812,0.01658734,-0.09018039,0.03018843,0.05488763,0.11018410000000001
Contig3.1_43_41832_40714,cce_1588,-0.05554904,0.03553116,-0.06686195,0.04786665,0.40925890000000004,0.1913643,-0.1542605,-0.14379389999999997,-0.3378877,-0.157717,-0.224208,-0.1144076
Contig3.1_44_43567_41891,cce_1589,-0.628025,-0.38204499999999997,0.3827866,0.49035270000000003,-0.09946729,-0.2755121,-0.4137357,-0.3278605,0.48544899999999996,0.2916361,-0.10089719999999999,-0.3125418
Contig3.1_45_43857_43693,cce_1590,-0.9248470999999999,-0.38275840000000005,0.9466686,0.3109843,-0.4373855,-0.710292,-0.9681379999999999,-0.5780416,1.083574,0.15203239999999998,0.21735960000000001,-0.5612577
Contig3.1_46_44053_44634,cce_1591,-0.1967128,-0.41181009999999996,-0.03102459,-0.08256931,0.8518450999999999,0.3954588,-0.21505100000000002,-0.4748981,0.08800729,0.08375079,-0.2303784,-0.8764443000000001
Contig3.1_47_44695_44988,cce_1592,-0.09113295,-0.5663590000000001,-0.32483540000000005,-0.1218124,0.8585010000000001,0.5204701,-0.12026660000000002,-0.5648631,0.07717213,0.15574010000000002,-0.5009198,-1.271475
Contig3.1_48_44985_45326,cce_1593,-0.19789679999999998,-0.1555562,0.47697690000000004,-0.2151785,-0.42793820000000005,-0.2791141,-0.22420549999999997,-0.1428375,0.714238,0.3677705,0.1899978,-0.02169205
Contig3.1_4_1941_1228,cce_1549,0.9691759,-0.7608259,-0.4315004,-0.8950541,-0.8375261,-0.5046470999999999,0.8492769,-0.5215232,-0.3706087,0.5546744,-0.31486420000000004,-0.09182088
Contig3.1_50_46620_49592,cce_1595,0.09373065,-0.38268559999999996,-0.2312792,0.2001683,0.6700607,0.5092339,0.08753278,-0.03231097,0.34027240000000003,0.22244970000000003,0.02471179,-0.8787553
Contig3.1_51_49638_49937,cce_1596,0.3673725,-0.2318984,-0.539062,-0.06220985,0.4997434,0.2555939,0.26124580000000003,-0.20029660000000002,-0.3970298,-0.004938625,-0.2481621,-0.09716411
Contig3.1_52_51526_50036,cce_1597,0.3120903,-0.1003922,0.01351451,-0.2176442,-0.2805634,0.1542466,0.2573748,-0.16578299999999999,0.05042347,0.33338429999999997,0.1415722,-0.02065441
Contig3.1_53_52046_51546,cce_1598,0.049479699999999995,0.03481129,0.05307543,0.220336,0.172292,0.1354001,0.05534328,0.04584241,0.03362284,0.01516029,0.01619728,0.08003287
Contig3.1_54_52506_52171,cce_1599,0.4781653,-0.06312805,-0.2546315,-0.8345093000000001,-0.3320227,-0.2904242,0.6599721,0.03278915,-0.3206989,-0.0855425,-0.2449922,-0.09948072
Contig3.1_55_52617_54116,cce_1600,-0.01241302,0.2186072,0.1484231,-0.1410589,-0.06284528,-0.09451831,-0.13380029999999998,0.08562434,0.26417959999999996,-0.09168084,-0.05867542,-0.11739949999999999
Contig3.1_56_55162_54149,cce_1601,-0.02342117,0.02000673,0.03313864,0.15727049999999998,0.1573049,0.1283723,-0.03097618,0.04711365,-0.02646384,-0.03552474,0.01739635,0.01565282
Contig3.1_57_55872_55300,cce_1602,0.1216531,0.06295108,-0.06048226,0.08500943,0.04857915,-0.02942411,0.1007835,0.1115417,0.03888435,0.03303051,0.04343649,0.02757537
Contig3.1_58_58461_55939,cce_1603,-0.12741480000000002,0.06418171,0.06039978,0.2231944,0.1806179,0.02220476,-0.20124229999999999,-0.02327368,-0.04656353,-0.002377845,0.10694110000000001,0.12099080000000001
Contig3.1_5_3290_1944,cce_1550,0.9658483,-1.49256,-1.057715,-1.6806900000000002,0.1180191,-0.25991010000000003,0.8310681999999999,-0.5928885,-1.264972,0.8879573000000001,-0.45816450000000003,-0.24860320000000002
Contig3.1_60_58786_60207,cce_1604,-0.06760204,0.08105128,-0.02408315,0.1126853,0.1846594,0.05627134,0.004205438,0.04277237,0.02939335,-0.02633221,0.07954232,-0.00817245
Contig3.1_61_60561_61904,cce_1605,0.06689225,0.0469815,0.000898373,0.050067099999999996,0.1371602,0.0025123000000000003,0.0726659,0.06707294,0.12317560000000001,0.04074613,0.02818776,-0.02148983
Contig3.1_62_62295_62002,cce_1606,1.445257,-0.294819,-1.555467,-3.3167949999999995,-2.620852,-2.631021,1.242925,-0.2739112,-1.576429,-0.292804,0.01452918,0.3104259
Contig3.1_63_62696_62397,cce_1607,1.442827,-0.2847731,-1.540892,-3.3753629999999997,-2.681228,-2.589036,1.127443,-0.3318743,-1.7118659999999999,-0.30287970000000003,-0.12131689999999999,0.29479320000000003
Contig3.1_64_63109_64113,cce_1608,0.16297579999999998,-0.23069,-0.43002390000000007,-0.04811103,0.3008333,0.12143620000000001,0.2289611,-0.07078215,-0.292082,0.01649321,-0.2433614,-0.01468407
Contig3.1_65_66600_64144,cce_1609,0.15944560000000002,-0.06979163,0.01129338,0.01144949,-0.01490862,0.005398699999999999,0.1764201,0.18109589999999998,0.006302072,0.1158112,0.24514120000000003,0.3098416
Contig3.1_66_67418_66615,cce_1610,-0.05605635,-0.01797361,0.03044971,0.1742341,0.1990641,0.10331789999999999,0.04051635,0.08004399,-0.002075435,-0.03155062,0.13958910000000002,0.0954798
Contig3.1_67_68545_67556,cce_1611,0.47279160000000003,-0.2941123,-0.1692072,-0.9581738000000001,-0.74547,-0.7755618000000001,0.5982711,-0.02016213,-0.07023845,0.2554038,0.1253237,0.3221412
Contig3.1_68_68749_69432,cce_1612,0.3905504,0.15289860000000002,0.06561476,-0.1848026,-0.46016260000000003,-0.1402721,0.15258139999999998,-0.28995570000000004,-0.17296029999999998,-0.05680909,-0.003572182,-0.432933
Contig3.1_69_69435_71213,cce_1613,0.0536589,-0.00200917,0.00227593,-0.2299934,-0.434266,-0.17974400000000001,-0.05190934,0.11814369999999999,0.234065,0.3031775,0.23210389999999997,0.06308645
Contig3.1_6_3627_5759,cce_1551,0.3830335,-0.03694727,-0.08899294,-0.2086985,-0.4606464,-0.1039162,0.1762934,-0.1421053,-0.13793970000000003,0.12080039999999999,-0.04603501,-0.07247316
Contig3.1_70_71299_72213,cce_1614,0.1825527,0.09340905,0.1773901,-0.13012680000000001,-0.2932906,-0.006080855,0.04146922,0.05849036,0.2930968,0.17335720000000002,0.160173,0.2350422
Contig3.1_71_72483_73196,cce_1615,0.029227999999999997,-0.49834639999999997,-0.37122659999999996,0.05091945,0.7374544,0.35654440000000004,0.16709720000000003,-0.4252606,0.02117202,0.32704970000000005,-0.3607612,-0.878811
Contig3.1_72_74649_73303,cce_1616,-0.20101549999999999,0.03532535,0.209351,0.1810118,-0.009240556,-0.1757029,-0.1515473,0.05865247,0.07780759,-0.1285242,-0.08319941,-0.05606617
Contig3.1_73_74875_76602,cce_1617,-0.05646192,0.08844494,0.2132703,0.04509812,0.07180287,-0.00606555,-0.05563813,0.1705222,0.2402209,-0.141316,-0.01394722,-0.01342882
Contig3.1_74_76595_77380,cce_1618,-0.02952773,0.06667942,0.12253810000000001,0.03060133,0.06878326,0.06083441,-0.02781374,0.1345029,0.16525410000000001,-0.06931554,0.09611855,0.01781264
Contig3.1_76_78450_77593,cce_1619,0.4593496,-0.4185206,-0.32757390000000003,-0.1178703,0.1491006,0.1868481,0.7176547,-0.15534579999999998,-0.15375160000000002,0.1264082,-0.06972855,0.13647220000000002
Contig3.1_77_79178_78576,cce_1620,0.5832489000000001,-0.4989709,-0.767513,-0.703661,0.02675776,0.1575605,0.561617,-0.3841886,-0.8093846,0.06190545,0.177372,0.2396151
Contig3.1_78_79650_80078,cce_1621,-0.4597297000000001,0.0506654,0.08898802,0.1333831,-0.1379457,-0.13229820000000003,-0.48981499999999994,-0.12315410000000002,-6.785e-06,-0.06328924,0.1279739,0.1663626
Contig3.1_79_80527_80075,cce_1622,0.2406875,0.1740144,0.000819603,-0.1319789,-0.1206615,-0.2485969,0.2044809,0.2923657,0.02982725,-0.25181329999999996,-0.22822620000000002,-0.2686602
Contig3.1_7_6207_7523,cce_1552,0.07708382,-0.2713085,-0.03042033,0.572463,0.4643157,0.5435091999999999,0.3283831,0.313129,0.7597425999999999,0.45097250000000005,0.2005336,-0.37207809999999997
Contig3.1_80_81351_80722,cce_1623,0.05326924,-0.01903854,0.09584606,0.1072626,-0.2897998,-0.2731757,0.017121099999999997,-0.01069469,0.3311815,0.1656856,-0.0255395,0.01013239
Contig3.1_81_82230_81466,cce_1624,-0.02002778,0.07959316,-0.19857950000000002,-0.00436818,0.233771,0.3543563,-0.15904939999999998,0.0185864,-0.1703181,-0.2379583,0.01847015,-0.03733348
Contig3.1_82_82573_84315,cce_1626,0.05855033,-0.5882066999999999,-0.3714936,0.1027509,0.4830491,0.3851135,0.05396877,-0.39545949999999996,0.10624829999999999,0.18087279999999997,-0.21544770000000002,-1.279601
Contig3.1_83_84607_85842,cce_1627,-0.3207755,-0.1964958,0.36240809999999996,0.30188740000000003,-0.3455543,-0.40267040000000004,-0.35655390000000003,-0.2325516,0.3672068,0.4862485,0.03675976,-0.246419
Contig3.1_85_88752_86212,cce_1629,-3.193641,-1.658469,0.9448424000000001,1.3913959999999999,-0.0915689,-2.0224,-2.406168,-1.786836,0.3010781,0.6368099,0.33452070000000006,-0.7004753
Contig3.1_86_89443_90120,cce_1630,-0.13980689999999998,-0.03123181,0.1607728,0.17298829999999998,0.1438566,0.03824537,-0.09565674,0.00611804,0.1701991,0.09237391,-0.00470494,-0.06726857
Contig3.1_87_91691_90258,cce_1631,-0.0465011,0.2296355,0.10783440000000001,-0.41425829999999997,-0.04346926,-0.1992732,-0.1421346,0.1219306,-0.14674389999999998,-0.3969021,-0.102809,-0.05535964
Contig3.1_88_92118_95018,cce_1632,-0.0451045,0.06442669,0.09151546,-0.02628282,-0.1869567,0.03421757,-0.1857584,-0.03966888,0.1342152,0.06339451,0.12014960000000001,-0.04613888
Contig3.1_89_95030_96529,cce_1633,-0.01343196,-0.07429212,0.00395737,-0.11131189999999999,-0.03618994,0.230717,-0.07027587,-0.06817353,0.01611392,0.01048627,0.03917231,-0.000303933
Contig3.1_8_7541_7900,cce_1553,-0.03113315,-0.02373287,-0.03737247,0.08694411,0.1184378,0.13412739999999998,-0.01755175,-0.001047075,-0.1365015,-0.03502139,-0.008981675,0.02897445
Contig3.1_90_96625_96825,cce_1634,-0.1738485,-0.09199552,0.02561799,-0.04143282,-0.07997269,0.09334595,-0.3980945,-0.03278617,-0.08993513,-0.07736861,0.03899358,0.21173560000000002
Contig3.1_91_96833_97606,cce_1635,-0.13512829999999998,0.05707173,-0.13606279999999998,-0.307816,-0.2220776,0.07427554,-0.2558481,-0.12052280000000001,-0.1976187,-0.134029,0.04249748,0.2945366
Contig3.1_92_97610_97894,cce_1636,0.3231692,-0.1674038,-0.26038520000000004,-0.6115738000000001,-0.5782129,-0.1290432,0.38605170000000005,-0.139657,-0.1446242,0.2327196,0.32544520000000005,0.3371095
Contig3.1_94_98339_98464,cce_1637,-0.08368712,-0.5860316999999999,-0.41532929999999996,0.009846035,0.6866983,0.4177734,-0.05748157,-0.5249483,-0.05223074,0.18338020000000002,-0.3276312,-1.0926790000000002
Contig3.1_95_98461_99423,cce_1638,-0.19789879999999999,0.01171874,-0.10399100000000001,0.5648369000000001,0.3481208,0.17785279999999998,-0.32199040000000007,-0.13902089999999998,-0.1332464,-0.008996111999999999,-0.1775142,-0.0512234
Contig3.1_96_101303_99420,cce_1639,-0.06571388,0.1192682,0.08827709,-0.04843645,-0.158418,-0.0945081,-0.12391669999999999,0.04697374,0.14888710000000002,-0.0622659,0.09276517,0.1094765
Contig3.1_97_101568_102626,cce_1640,-0.6712385999999999,-0.1492256,0.829232,-0.1368189,-1.036332,-0.8197446,-0.5930764000000001,-0.07374878,0.9521019000000001,0.15115610000000002,0.5022365,-0.11105599999999999
Contig3.1_99_102865_103758,cce_1642,0.01346782,-0.01042444,0.0365959,0.07746985,0.04594278,0.08567676,-0.046278,-0.03929068,0.02634939,-0.040895,0.06055997,-0.029469799999999997
Contig3.1_9_7932_8126,cce_1554,-0.02774149,-0.02905689,0.01258047,0.02226988,0.1417847,0.05593232,0.03339945,0.04891545,0.005404727,-0.01700962,0.05248098,0.01580192
Contig30.1_2_844_2028,cce_3840,0.02762146,0.04572854,0.02829349,0.08204967,-0.03814706,0.04308451,-0.06326703,0.0423573,-0.0928304,-0.05602191,-0.05316695,0.02477985
Contig30.2_10_9927_10355,cce_3849,-0.003176313,0.0315762,0.04817254,0.05764798,-0.0153584,-0.03092749,-0.05409095,0.02443242,0.08591773,-0.02641352,-0.08284649,-0.02920197
Contig30.2_13_11199_11330,cce_3852,-0.01466245,0.1810183,0.06059098,-0.2522727,-0.08754459,-0.07135621,-0.08751936,0.1048127,0.2797274,-0.2443299,-0.1315136,-0.20231749999999998
Contig30.2_17_12450_12593,cce_3856,-0.3081262,-0.01101285,0.1966098,0.47482890000000005,0.5682899,0.5840006999999999,-0.2706757,-0.07988114,0.1791808,-0.1291733,-0.20493000000000003,-0.2493052
Contig30.2_18_12623_12859,cce_3857,-0.3135619,-0.06398534,0.1160865,0.5247426,0.535538,0.48112669999999996,-0.3137672,-0.2722696,-0.0027930999999999997,-0.15201810000000002,-0.37284359999999994,-0.32801779999999997
Contig30.2_19_15236_12885,cce_3858,-0.05000809,0.11991320000000001,0.03951928,0.2529735,0.2203594,0.1314857,-0.02239403,0.10538199999999999,0.01607493,-0.06830682,-0.03763921,0.04451323
Contig30.2_1_3_2096,cce_3840,0.04416805,0.04592995,-0.02202446,-0.00645945,-0.1023949,-0.06185088,0.03893212,0.09789658,-0.00660539,0.01046477,0.1158401,0.16172129999999998
Contig30.2_21_15712_16317,cce_3860,-0.07177177,-0.3404508,-0.3275075,0.00797424,0.3483272,0.9923124,-0.02218485,-0.2396627,-0.24467260000000002,-0.23680059999999997,-0.2692594,-0.16186889999999998
Contig30.2_25_17756_18304,Contig30.2_25_17756_18304,-0.015455100000000001,-0.009954595,0.05202899,0.09897654,0.1742575,0.1320424,-0.02390231,0.07389479,0.05394982,0.005525345,0.12098210000000001,0.05219735
Contig30.2_28_19334_19861,cce_3867,0.05476268,-0.5526804,-0.2724548,0.2199274,0.5932594,0.49734399999999995,0.2357438,-0.07607277,0.3989344,0.26075160000000003,0.02129408,-1.142226
Contig30.2_29_19824_20117,cce_3867,0.01609776,-0.02303923,0.04592166,0.1562599,0.326559,0.2088027,-0.1214853,-0.08386775,-0.165115,0.01298233,-0.09760964,-0.0797056
Contig30.2_2_2119_2985,cce_3841,0.06423111,0.04932907,0.1414705,-0.06226323,0.005531665,0.04156042,0.06886216,0.1005181,0.10114730000000001,0.09031546,0.10211680000000001,0.08293772
Contig30.2_30_21129_20218,cce_3868,-0.06848922,0.01520324,0.06948659,0.15687,0.1138875,0.06989132,0.05042379,0.1450257,0.09002568,0.04429867,0.04941352,0.04770355
Contig30.2_31_21317_21207,cce_3869,-0.01443238,0.03703785,-0.0019027920000000002,0.07493874,0.05206477,0.02523913,0.01822066,0.03370567,-0.06562973,-0.00396485,-0.05329444,0.0055183030000000004
Contig30.2_32_23011_21317,cce_3870,0.3017008,0.1668272,0.2220105,-0.5605260999999999,-0.719442,-0.335459,0.3425658,0.1961661,-0.06509472,-0.42139709999999997,-0.431042,-0.19657950000000002
Contig30.2_33_23150_23674,cce_3871,0.264689,0.04319544,-0.07954736,-0.35500929999999997,-0.15447679999999997,-0.06177473,0.05525393,-0.06453344,-0.03894492,0.04891732,-0.24089629999999998,-0.20545639999999998
Contig30.2_34_25590_23701,cce_3872,0.2348125,0.07645226,-0.07512046,-0.06272996,-0.1185479,-0.09030183,0.11311869999999999,0.05188582,-0.02375319,-0.1447071,0.139783,0.09538548
Contig30.2_35_25836_25639,cce_3873,0.5321836999999999,0.2059817,-0.21551479999999998,-0.5687599,-0.8452139000000001,-0.6176347,0.42708029999999997,0.15489129999999998,-0.1548585,-0.42154319999999995,0.1879354,0.2585204
Contig30.2_36_26532_25852,cce_3874,0.3937454,0.12571980000000002,-0.07976245,-0.24760990000000002,-0.201851,-0.1691976,0.20634339999999998,0.07440848,-0.23213229999999999,-0.26841190000000004,-0.06925966,0.1164386
Contig30.2_37_26654_27427,cce_3875,0.3803908,0.03277413,-0.2787332,-0.5647268,-0.2428359,-0.08678665,0.24922199999999997,-0.0644368,-0.41921590000000003,0.1156233,0.1111475,0.332024
Contig30.2_38_27925_27497,cce_3876,-0.15274010000000002,0.19952229999999999,-0.07980473,0.1367455,0.1261172,0.02880596,-0.17861459999999998,0.18808429999999998,-0.08786877,-0.139287,-0.0319127,-0.01869913
Contig30.2_39_28587_27961,cce_3877,-0.02094229,0.08132368,-0.04980432,0.106999,0.15225279999999997,0.09365154,0.09053731,0.06653648,0.02183527,-0.05874358,0.09110025,0.1032819
Contig30.2_3_3012_4427,cce_3842,0.07018152,0.01928836,0.04895141,-0.01656442,-0.0270353,0.03302231,0.03636208,0.06198841,-0.01696411,-0.005663428000000001,-0.12230239999999999,-0.00728776
Contig30.2_41_30023_28845,cce_3878,0.10403989999999999,0.04450151,0.02980945,-0.1566019,0.06573465,-0.01500258,0.03939746,-0.04592797,0.004420075,-0.0370971,-0.05426829,0.006287275
Contig30.2_42_30277_31026,cce_3879,0.165759,0.01829375,-0.02972367,-0.2166669,-0.06619544,-0.02284686,-0.00548909,0.05937555,-0.1769316,-0.01219648,0.1124903,0.275942
Contig30.2_43_32569_31085,cce_3880,0.1075461,-0.06721021,-0.005479922,0.09669553,-0.03084982,0.07955404,0.1309269,-0.01682953,-0.04673742,-0.000461825,0.010607,-0.0339902
Contig30.2_44_33765_32674,cce_3881,0.14894010000000002,0.11973589999999999,-0.02032294,-0.05807784,-0.11536500000000001,-0.01566871,0.1808046,0.1735602,0.006582686,-0.09807074,0.02652286,0.1401585
Contig30.2_45_34364_33768,cce_3882,0.2247458,0.08027496,-0.18855629999999998,-0.6526189,-0.4397481,-0.21669960000000002,0.19876370000000002,0.1913072,-0.09590663,-0.28156729999999996,0.07620068,-0.009369192
Contig30.2_46_35257_34424,cce_3883,0.1058335,0.03146629,0.01374069,0.1180547,0.03866704,0.006397865,0.08566183,0.03730285,0.02287504,-0.07860661,-0.09217031,-0.000778725
Contig30.2_47_36444_35320,cce_3884,0.1520692,-0.02038844,-0.02618729,-0.0006435,-0.041837900000000004,-0.1076866,0.10431869999999999,-0.02256431,0.02390772,0.1327834,0.02337656,0.07223878
Contig30.2_48_37652_36540,cce_3885,0.001074079,0.05721804,0.1278272,0.01985666,0.09844541,0.004134711,-0.006073648,0.09705566,0.11619489999999999,-0.016124799999999998,0.06607808,-0.09422202
Contig30.2_49_37717_38067,cce_3886,0.11129660000000001,0.06387349,0.03224017,-0.08385323,-0.15394470000000002,-0.09757373,-0.03915339,-0.05807599,-0.1546504,-0.120949,-0.08864397,-0.05723155
Contig30.2_4_4411_5781,cce_3843,0.02012739,-0.02893048,0.04701527,0.1691805,0.06334614,0.06898791,-0.004419545,0.1150073,0.02937047,-0.01724718,-0.06137028,0.06064025
Contig30.2_5_5799_6197,cce_3844,0.14341510000000002,-0.03080737,-0.1033741,0.06321496,0.3134938,0.1300276,0.17510179999999997,-0.2238076,-0.23488179999999997,-0.1128569,-0.1022284,-0.2478485
Contig30.2_6_6212_6610,cce_3845,0.01924627,-0.01489465,0.0603591,-0.051538099999999996,0.3434223,0.2050138,0.04054867,-0.01377974,0.1262926,-0.09086245,0.008807095,-0.07092124
Contig30.2_7_6650_7039,cce_3846,0.02316628,0.02815637,0.10543310000000002,-0.09309516,0.26874570000000003,0.22010839999999998,0.09543356,-0.008089826999999999,0.12039649999999999,-0.1192642,-0.04743961,-0.08865072
Contig30.2_8_7049_7228,Contig30.2_8_7049_7228,-0.02773258,0.02176371,0.03911893,0.271256,0.1110237,0.16038110000000003,0.07063193,0.02515703,0.02631012,-0.06453916,-0.02484883,-0.07446915
Contig30.2_9_9759_7396,cce_3848,-0.05995883,0.0961202,0.07115836,0.27689309999999995,0.07603874,-0.00037075,-0.02882279,0.11613419999999999,0.04786987,-0.03825178,-0.01589757,-0.07519776
Contig30.3_1_206_427,cce_3886,-0.01190372,0.00920089,-0.03280436,0.1832147,0.01795798,0.05720874,-0.01336978,-0.002984128,-0.03439316,0.01919712,0.06421278,0.06977742
Contig30.3_3_887_645,cce_3887,-0.00171263,-0.003985258,-0.01090792,0.29413690000000003,0.07462389,0.04879993,0.0292464,0.06378736,-0.04028907,-0.03004892,-0.00948949,0.03753864
Contig30.4_10_9407_7827,cce_3896,-0.008955834000000001,0.13189220000000001,0.03326281,0.042978699999999995,0.01157145,0.04506127,-0.03586546,0.1042702,0.02505121,-0.15227960000000001,-0.004905952,-0.02465608
Contig30.4_11_10035_9493,cce_3897,-0.09834152,0.5566072,0.49147570000000007,0.14655579999999999,-0.456563,-0.37504529999999997,-0.2988772,0.3703416,0.33905440000000003,-0.6847503,0.03546591,0.02893278
Contig30.4_12_10710_10111,cce_3898,-0.16172,0.6786970999999999,0.012820500000000002,-0.47429620000000006,-0.41756990000000005,-0.4551686,-0.3139883,0.5085599000000001,-0.22980309999999998,-0.6481254,-0.142572,0.2470569
Contig30.4_13_11618_10815,cce_3899,-0.101142,0.25231359999999997,0.0707154,-0.208085,-0.10923379999999999,-0.06245086,-0.1741491,0.1307411,0.03488297,-0.2784208,-0.08447403,-0.09115229
Contig30.4_14_11992_11663,cce_3900,-0.07347492,0.10764480000000001,0.04805362,0.07939723,0.22662110000000002,0.06121932,-0.004625392,0.21017779999999997,0.2624205,-0.08101989,0.02539022,-0.01534712
Contig30.4_15_12123_14207,cce_3901,-0.1253806,0.05567317,0.42647559999999995,0.8248540999999999,0.33164140000000003,0.17650470000000001,0.4376264,0.2163252,0.7455204000000001,0.6878229,1.003911,0.8027629
Contig30.4_16_14562_14275,cce_3902,-0.3361945,-0.2277149,0.02210503,0.4940238,0.6629881,0.31168909999999994,-0.35021440000000004,-0.3745549,-0.06960933,0.01431921,-0.04175708,-0.37373229999999996
Contig30.4_17_14670_14915,cce_3903,-0.01032503,-0.01528705,0.0070919,0.2548471,0.24901610000000002,0.15586770000000003,-0.002730138,0.09172105,0.009660627,-0.0180524,-0.01784017,-0.01980372
Contig30.4_19_15210_15380,cce_3905,-0.1220259,-0.04840847,0.06575568,0.21462039999999996,0.3701722,0.2234344,-0.03067653,-0.008888035,0.02424843,-0.04595415,0.07909364,-0.0865222
Contig30.4_20_15551_15694,cce_3906,0.00932239,0.01524348,-0.003376178,0.00029657,0.09327267,0.04439784,0.0377139,0.04185749,-0.02268969,-0.05061771,-0.07833457,0.02404297
Contig30.4_21_15933_16472,cce_3907,-0.5018676999999999,-0.1626302,0.1748922,0.42719940000000006,0.5516141999999999,0.6231924,1.211827,-0.09870153,0.3723978,0.5185453,1.04762,1.1075540000000001
Contig30.4_22_16620_16501,cce_3908,0.3288428,0.17828970000000002,0.30913379999999996,-0.47016040000000003,-0.05419124,-0.115178,0.2039576,0.1193884,0.19958199999999998,-0.1896681,-0.06809246,0.02070566
Contig30.4_3_674_399,cce_3889,-0.00554192,0.0412019,0.01604957,0.01177529,0.03983937,0.09118433,-0.027075099999999998,0.06730322,-0.07219199,-0.044172300000000005,-0.01774449,0.003252976
Contig30.4_4_1339_662,cce_3890,-0.036356,0.004130525,0.06578528,0.2994237,0.1992698,0.08803078,0.04639265,0.09701732,0.06666622,0.0022381,0.05202143,0.01567275
Contig30.4_5_3469_1373,cce_3891,-0.002022263,0.02526988,-0.05006753,0.1768767,0.04451045,0.03226919,0.0033993,0.000902905,-0.02644911,-0.0009276730000000001,-0.03835279,-0.06639568
Contig30.4_6_5195_3516,cce_3892,-0.06627702,-0.02016835,0.02151962,0.32333740000000005,0.1219077,0.1387766,-0.03636177,-0.02771965,-0.08368162,-0.04511298,0.05144776,-0.00561944
Contig30.4_7_5516_6088,cce_3893,-0.1637171,-0.14154370000000002,0.1791328,0.20991060000000003,-0.06677089,0.16455229999999998,-0.158429,-0.07277423,0.2889025,0.13200209999999998,0.12365160000000001,0.01210717
Contig30.4_8_6100_7173,cce_3894,-0.005042100000000001,-0.0385576,0.08127412,0.1477592,0.02097898,0.134903,-0.04233296,-0.01827025,0.03465937,0.01043737,-0.10249089999999998,-0.02223643
Contig30.4_9_7166_7822,cce_3895,0.21198499999999998,-0.03277825,-0.1498735,0.05884465,0.34720409999999996,0.3121224,0.2255482,-0.09675160000000001,-0.0972171,-0.01956043,-0.04998977,-0.03519235
