Scan REF	BioRep1_Day1_L9_Cy3_1;BioRep1_Day1_L9_Cy3_2;BioRep1_Day1_L9_Cy5_1;BioRep2_Day1_L9_Cy3_1;BioRep2_Day1_L9_Cy3_2;BioRep2_Day1_L9_Cy5_1	BioRep1_Day1_L9_Cy3_1;BioRep1_Day1_L9_Cy3_2;BioRep1_Day1_L9_Cy5_1;BioRep2_Day1_L9_Cy3_1;BioRep2_Day1_L9_Cy3_2;BioRep2_Day1_L9_Cy5_1	BioRep1_Day1_L9_Cy3_1;BioRep1_Day1_L9_Cy3_2;BioRep1_Day1_L9_Cy5_1;BioRep2_Day1_L9_Cy3_1;BioRep2_Day1_L9_Cy3_2;BioRep2_Day1_L9_Cy5_1	BioRep1_Day1_D9_Cy3_1;BioRep1_Day1_D9_Cy3_2;BioRep1_Day1_D9_Cy5_1;BioRep2_Day1_D9_Cy3_1;BioRep2_Day1_D9_Cy3_2;BioRep2_Day1_D9_Cy5_1	BioRep1_Day1_D9_Cy3_1;BioRep1_Day1_D9_Cy3_2;BioRep1_Day1_D9_Cy5_1;BioRep2_Day1_D9_Cy3_1;BioRep2_Day1_D9_Cy3_2;BioRep2_Day1_D9_Cy5_1	BioRep1_Day1_D9_Cy3_1;BioRep1_Day1_D9_Cy3_2;BioRep1_Day1_D9_Cy5_1;BioRep2_Day1_D9_Cy3_1;BioRep2_Day1_D9_Cy3_2;BioRep2_Day1_D9_Cy5_1	BioRep1_Day1_D1_Cy3_1;BioRep1_Day1_D1_Cy3_2;BioRep1_Day1_D1_Cy5_1;BioRep1_Day1_D1_Cy5_2;BioRep2_Day1_D1_Cy3_1;BioRep2_Day1_D1_Cy3_2;BioRep2_Day1_D1_Cy5_1;BioRep2_Day1_D1_Cy5_2	BioRep1_Day1_D1_Cy3_1;BioRep1_Day1_D1_Cy3_2;BioRep1_Day1_D1_Cy5_1;BioRep1_Day1_D1_Cy5_2;BioRep2_Day1_D1_Cy3_1;BioRep2_Day1_D1_Cy3_2;BioRep2_Day1_D1_Cy5_1;BioRep2_Day1_D1_Cy5_2	BioRep1_Day1_D1_Cy3_1;BioRep1_Day1_D1_Cy3_2;BioRep1_Day1_D1_Cy5_1;BioRep1_Day1_D1_Cy5_2;BioRep2_Day1_D1_Cy3_1;BioRep2_Day1_D1_Cy3_2;BioRep2_Day1_D1_Cy5_1;BioRep2_Day1_D1_Cy5_2	BioRep2_Day1_D5_Cy3_1;BioRep2_Day1_D5_Cy3_2;BioRep2_Day1_D5_Cy3_3;BioRep2_Day1_D5_Cy3_4;BioRep2_Day1_D5_Cy5_1	BioRep2_Day1_D5_Cy3_1;BioRep2_Day1_D5_Cy3_2;BioRep2_Day1_D5_Cy3_3;BioRep2_Day1_D5_Cy3_4;BioRep2_Day1_D5_Cy5_1	BioRep2_Day1_D5_Cy3_1;BioRep2_Day1_D5_Cy3_2;BioRep2_Day1_D5_Cy3_3;BioRep2_Day1_D5_Cy3_4;BioRep2_Day1_D5_Cy5_1	BioRep1_Day1_L1_Cy3_1;BioRep1_Day1_L1_Cy3_2;BioRep1_Day1_L1_Cy5_1;BioRep2_Day1_L1_Cy3_1;BioRep2_Day1_L1_Cy3_2;BioRep2_Day1_L1_Cy5_1	BioRep1_Day1_L1_Cy3_1;BioRep1_Day1_L1_Cy3_2;BioRep1_Day1_L1_Cy5_1;BioRep2_Day1_L1_Cy3_1;BioRep2_Day1_L1_Cy3_2;BioRep2_Day1_L1_Cy5_1	BioRep1_Day1_L1_Cy3_1;BioRep1_Day1_L1_Cy3_2;BioRep1_Day1_L1_Cy5_1;BioRep2_Day1_L1_Cy3_1;BioRep2_Day1_L1_Cy3_2;BioRep2_Day1_L1_Cy5_1	BioRep1_Day1_L5_Cy3_1;BioRep1_Day1_L5_Cy3_2;BioRep1_Day1_L5_Cy5_1;BioRep2_Day1_L5_Cy3_1;BioRep2_Day1_L5_Cy3_2;BioRep2_Day1_L5_Cy5_1	BioRep1_Day1_L5_Cy3_1;BioRep1_Day1_L5_Cy3_2;BioRep1_Day1_L5_Cy5_1;BioRep2_Day1_L5_Cy3_1;BioRep2_Day1_L5_Cy3_2;BioRep2_Day1_L5_Cy5_1	BioRep1_Day1_L5_Cy3_1;BioRep1_Day1_L5_Cy3_2;BioRep1_Day1_L5_Cy5_1;BioRep2_Day1_L5_Cy3_1;BioRep2_Day1_L5_Cy3_2;BioRep2_Day1_L5_Cy5_1	BioRep1_Day2_D1_Cy3_1;BioRep1_Day2_D1_Cy3_2;BioRep1_Day2_D1_Cy5_1;BioRep2_Day2_D1_Cy3_1;BioRep2_Day2_D1_Cy3_2;BioRep2_Day2_D1_Cy5_1	BioRep1_Day2_D1_Cy3_1;BioRep1_Day2_D1_Cy3_2;BioRep1_Day2_D1_Cy5_1;BioRep2_Day2_D1_Cy3_1;BioRep2_Day2_D1_Cy3_2;BioRep2_Day2_D1_Cy5_1	BioRep1_Day2_D1_Cy3_1;BioRep1_Day2_D1_Cy3_2;BioRep1_Day2_D1_Cy5_1;BioRep2_Day2_D1_Cy3_1;BioRep2_Day2_D1_Cy3_2;BioRep2_Day2_D1_Cy5_1	BioRep1_Day2_D5_Cy3_1;BioRep1_Day2_D5_Cy3_2;BioRep1_Day2_D5_Cy5_1;BioRep2_Day2_D5_Cy3_1;BioRep2_Day2_D5_Cy3_2;BioRep2_Day2_D5_Cy5_1	BioRep1_Day2_D5_Cy3_1;BioRep1_Day2_D5_Cy3_2;BioRep1_Day2_D5_Cy5_1;BioRep2_Day2_D5_Cy3_1;BioRep2_Day2_D5_Cy3_2;BioRep2_Day2_D5_Cy5_1	BioRep1_Day2_D5_Cy3_1;BioRep1_Day2_D5_Cy3_2;BioRep1_Day2_D5_Cy5_1;BioRep2_Day2_D5_Cy3_1;BioRep2_Day2_D5_Cy3_2;BioRep2_Day2_D5_Cy5_1	BioRep1_Day2_D9_Cy3_1;BioRep1_Day2_D9_Cy3_2;BioRep1_Day2_D9_Cy5_1;BioRep2_Day2_D9_Cy3_1;BioRep2_Day2_D9_Cy3_2;BioRep2_Day2_D9_Cy5_1	BioRep1_Day2_D9_Cy3_1;BioRep1_Day2_D9_Cy3_2;BioRep1_Day2_D9_Cy5_1;BioRep2_Day2_D9_Cy3_1;BioRep2_Day2_D9_Cy3_2;BioRep2_Day2_D9_Cy5_1	BioRep1_Day2_D9_Cy3_1;BioRep1_Day2_D9_Cy3_2;BioRep1_Day2_D9_Cy5_1;BioRep2_Day2_D9_Cy3_1;BioRep2_Day2_D9_Cy3_2;BioRep2_Day2_D9_Cy5_1	BioRep1_Day2_L1_Cy3_1;BioRep1_Day2_L1_Cy3_2;BioRep1_Day2_L1_Cy5_1;BioRep2_Day2_L1_Cy3_1;BioRep2_Day2_L1_Cy3_2;BioRep2_Day2_L1_Cy5_1	BioRep1_Day2_L1_Cy3_1;BioRep1_Day2_L1_Cy3_2;BioRep1_Day2_L1_Cy5_1;BioRep2_Day2_L1_Cy3_1;BioRep2_Day2_L1_Cy3_2;BioRep2_Day2_L1_Cy5_1	BioRep1_Day2_L1_Cy3_1;BioRep1_Day2_L1_Cy3_2;BioRep1_Day2_L1_Cy5_1;BioRep2_Day2_L1_Cy3_1;BioRep2_Day2_L1_Cy3_2;BioRep2_Day2_L1_Cy5_1	BioRep1_Day2_L5_Cy3_1;BioRep1_Day2_L5_Cy3_2;BioRep1_Day2_L5_Cy5_1;BioRep2_Day2_L5_Cy3_1;BioRep2_Day2_L5_Cy3_2;BioRep2_Day2_L5_Cy5_1	BioRep1_Day2_L5_Cy3_1;BioRep1_Day2_L5_Cy3_2;BioRep1_Day2_L5_Cy5_1;BioRep2_Day2_L5_Cy3_1;BioRep2_Day2_L5_Cy3_2;BioRep2_Day2_L5_Cy5_1	BioRep1_Day2_L5_Cy3_1;BioRep1_Day2_L5_Cy3_2;BioRep1_Day2_L5_Cy5_1;BioRep2_Day2_L5_Cy3_1;BioRep2_Day2_L5_Cy3_2;BioRep2_Day2_L5_Cy5_1	BioRep1_Day2_L9_Cy3_1;BioRep1_Day2_L9_Cy3_2;BioRep1_Day2_L9_Cy5_1;BioRep2_Day2_L9_Cy3_1;BioRep2_Day2_L9_Cy3_2;BioRep2_Day2_L9_Cy5_1	BioRep1_Day2_L9_Cy3_1;BioRep1_Day2_L9_Cy3_2;BioRep1_Day2_L9_Cy5_1;BioRep2_Day2_L9_Cy3_1;BioRep2_Day2_L9_Cy3_2;BioRep2_Day2_L9_Cy5_1	BioRep1_Day2_L9_Cy3_1;BioRep1_Day2_L9_Cy3_2;BioRep1_Day2_L9_Cy5_1;BioRep2_Day2_L9_Cy3_1;BioRep2_Day2_L9_Cy3_2;BioRep2_Day2_L9_Cy5_1
Contig40.1_7_5685_5563	-0.24	0.23	0.07	0.05	0.14	0.04	-0.42	0.21	0.05	0.43	0.58	0.21	-0.63	0.24	0.07	-0.75	0.24	0.07	-0.65	0.22	0.06	0.07	0.08	0.02	0.31	0.17	0.05	-0.69	0.25	0.08	-0.96	0.2	0.06	-0.22	0.27	0.08
Contig40.2_1_652_476	0.05	0.07	0.02	0.09	0.1	0.03	0.08	0.09	0.02	0.01	0.09	0.03	0.03	0.12	0.03	0.04	0.13	0.04	0.07	0.08	0.02	0.03	0.16	0.05	0.03	0.16	0.05	-0.06	0.21	0.06	-0.04	0.18	0.05	-0.02	0.16	0.05
Contig40.2_2_861_1235	0.24	0.1	0.03	-0.14	0.12	0.03	-0.2	0.08	0.02	-0.4	0.1	0.04	-0.04	0.13	0.04	0.21	0.09	0.03	-0.15	0.13	0.04	-0.36	0.11	0.03	-0.18	0.11	0.03	-0.09	0.11	0.03	0.08	0.14	0.04	0.2	0.13	0.04
Contig40.3_10_11068_10121	1.16	0.08	0.02	-1.12	0.13	0.04	0.28	0.09	0.02	-1.07	0.11	0.04	-0.71	0.07	0.02	-0.39	0.05	0.02	0.34	0.08	0.02	-0.94	0.09	0.03	-1.03	0.11	0.03	-0.71	0.08	0.02	-0.43	0.05	0.01	0.92	0.1	0.03
Contig40.3_11_12411_11320	0.01	0.08	0.02	-0.03	0.09	0.03	null	0.09	0.02	-0.01	0.05	0.02	-0.1	0.11	0.03	-0.1	0.12	0.03	-0.01	0.1	0.03	-0.07	0.1	0.03	-0.01	0.07	0.02	-0.06	0.06	0.02	-0.02	0.08	0.02	null	0.08	0.02
Contig40.3_12_12643_12425	0.13	0.05	0.02	0.01	0.03	0.01	0.04	0.05	0.01	-0.05	0.05	0.02	0.02	0.05	0.01	0.03	0.05	0.01	0.04	0.07	0.02	-0.11	0.08	0.02	0.11	0.1	0.03	0.07	0.06	0.02	0.09	0.05	0.01	0.12	0.08	0.02
Contig40.3_13_14451_12766	0.36	0.09	0.03	-0.12	0.04	0.01	-0.16	0.05	0.01	-0.35	0.1	0.04	-0.2	0.04	0.01	0.19	0.07	0.02	-0.11	0.05	0.02	-0.32	0.09	0.03	-0.11	0.09	0.03	-0.15	0.19	0.06	0.19	0.09	0.03	0.38	0.07	0.02
Contig40.3_14_14594_15112	0.85	0.14	0.04	-0.64	0.07	0.02	-1.12	0.12	0.03	-1.55	0.24	0.09	-0.4	0.03	0.01	0.5	0.06	0.02	-1	0.11	0.03	-1.89	0.17	0.05	-0.71	0.06	0.02	-0.47	0.18	0.05	0.54	0.07	0.02	0.87	0.13	0.04
Contig40.3_15_15167_16456	0.43	0.04	0.01	-0.05	0.07	0.02	-0.22	0.08	0.02	-0.5	0.08	0.03	0.06	0.09	0.03	0.29	0.13	0.04	-0.19	0.14	0.04	-0.27	0.11	0.03	0.04	0.05	0.01	0.04	0.11	0.03	0.2	0.12	0.03	0.4	0.09	0.03
Contig40.3_16_16522_19710	0.24	0.3	0.09	-0.04	0.23	0.07	-0.32	0.24	0.06	-0.42	0.16	0.06	0.22	0.22	0.06	0.45	0.3	0.09	-0.38	0.29	0.08	-0.17	0.09	0.03	0.02	0.1	0.03	0.24	0.1	0.03	0.32	0.12	0.03	0.25	0.11	0.03
Contig40.3_17_19799_21817	-0.5	0.23	0.07	0.34	0.18	0.05	-0.13	0.18	0.04	0.48	0.1	0.03	0.51	0.17	0.05	-0.25	0.24	0.07	-0.27	0.24	0.07	0.57	0.18	0.05	0.36	0.12	0.04	0.54	0.21	0.06	-0.04	0.14	0.04	-0.31	0.21	0.06
Contig40.3_18_21907_22392	0.09	0.12	0.03	0.18	0.12	0.03	0.18	0.14	0.03	0.13	0.06	0.02	0.08	0.08	0.02	0.08	0.12	0.04	0.21	0.13	0.04	0.15	0.13	0.04	0.15	0.09	0.03	0.05	0.09	0.02	0.05	0.07	0.02	0.04	0.09	0.03
Contig40.3_19_22444_23346	-0.01	0.07	0.02	0.01	0.08	0.02	0.03	0.11	0.03	0.05	0.07	0.03	-0.01	0.06	0.02	-0.04	0.08	0.02	0.01	0.08	0.02	0.01	0.07	0.02	null	0.07	0.02	null	0.05	0.01	0.02	0.05	0.02	null	0.07	0.02
Contig40.3_1_21_2267	-0.1	0.07	0.02	-0.08	0.08	0.02	-0.07	0.08	0.02	-0.12	0.08	0.03	0.12	0.09	0.03	-0.06	0.1	0.03	-0.22	0.05	0.01	-0.1	0.1	0.03	-0.08	0.14	0.04	0.07	0.14	0.04	-0.05	0.12	0.03	-0.09	0.15	0.04
Contig40.3_20_23304_24287	0.03	0.1	0.03	0.1	0.08	0.02	0.24	0.08	0.02	0.1	0.07	0.02	-0.01	0.11	0.03	0.03	0.06	0.02	0.22	0.09	0.03	0.11	0.13	0.04	0.1	0.08	0.02	-0.05	0.09	0.03	-0.02	0.1	0.03	-0.02	0.1	0.03
Contig40.3_21_24435_24731	0.05	0.05	0.01	0.02	0.04	0.01	0.09	0.05	0.01	-0.01	0.09	0.03	-0.01	0.08	0.02	0.01	0.06	0.02	0.11	0.06	0.02	0.1	0.1	0.03	0.04	0.08	0.02	0.01	0.07	0.02	0.02	0.07	0.02	0.04	0.07	0.02
Contig40.3_22_24966_25514	-0.15	0.2	0.06	0.03	0.19	0.06	-0.06	0.19	0.05	-0.08	0.15	0.05	-0.06	0.17	0.05	-0.19	0.23	0.07	-0.15	0.23	0.07	-0.07	0.23	0.07	-0.03	0.25	0.07	-0.04	0.23	0.07	-0.11	0.24	0.07	-0.12	0.23	0.07
Contig40.3_23_25657_25550	-0.01	0.05	0.01	null	0.09	0.03	-0.01	0.07	0.02	0.06	0.11	0.04	-0.05	0.08	0.02	-0.06	0.12	0.03	0.07	0.07	0.02	0.03	0.08	0.02	0.04	0.09	0.03	-0.03	0.07	0.02	0.01	0.06	0.02	-0.01	0.07	0.02
Contig40.3_24_25920_25687	0.02	0.03	0.01	0.03	0.05	0.01	0.05	0.06	0.02	0.05	0.17	0.06	-0.05	0.07	0.02	-0.02	0.07	0.02	0.08	0.06	0.02	-0.01	0.12	0.03	0.02	0.1	0.03	-0.03	0.14	0.04	-0.02	0.11	0.03	-0.02	0.08	0.02
Contig40.3_25_25941_26924	-0.15	0.18	0.05	-0.08	0.18	0.05	-0.05	0.2	0.05	0.08	0.05	0.02	-0.18	0.19	0.06	-0.28	0.25	0.07	-0.01	0.28	0.08	-0.11	0.2	0.06	-0.07	0.15	0.04	-0.14	0.11	0.03	-0.12	0.09	0.03	-0.15	0.13	0.04
Contig40.3_26_26969_30310	0.12	0.12	0.03	0.2	0.09	0.03	0.24	0.13	0.03	0.31	0.09	0.03	0.07	0.13	0.04	0.18	0.15	0.04	0.31	0.13	0.04	0.29	0.21	0.06	0.29	0.19	0.06	0.07	0.2	0.06	0.1	0.18	0.05	0.12	0.21	0.06
Contig40.3_27_30800_30540	-0.04	0.11	0.03	0.05	0.18	0.05	0.18	0.14	0.04	0.07	0.14	0.05	-0.1	0.11	0.03	-0.04	0.1	0.03	0.13	0.15	0.04	0.07	0.12	0.03	0.01	0.15	0.04	-0.11	0.19	0.06	-0.05	0.18	0.05	-0.06	0.12	0.03
Contig40.3_29_32672_31077	-2.17	0.11	0.03	-0.51	0.11	0.03	1.44	0.05	0.01	1.24	0.08	0.03	-2.56	0.14	0.04	-2.21	0.17	0.05	1.37	0.09	0.03	1.08	0.15	0.04	-0.92	0.34	0.1	-2.29	0.42	0.12	-2.09	0.15	0.04	-2.11	0.19	0.06
Contig40.3_2_2788_2273	0.14	0.16	0.05	0.13	0.11	0.03	0.13	0.14	0.04	0.09	0.12	0.04	0.11	0.12	0.04	0.16	0.14	0.04	0.22	0.16	0.05	0.15	0.11	0.03	0.15	0.13	0.04	0.04	0.08	0.02	0.08	0.1	0.03	0.09	0.09	0.03
Contig40.3_30_33761_32799	-3.58	0.14	0.04	0.82	0.12	0.04	0.04	0.23	0.06	1.83	0.06	0.02	-2.45	0.12	0.04	-4.89	0.27	0.08	-0.01	0.15	0.04	1.39	0.06	0.02	0.52	0.21	0.06	-2.91	0.3	0.09	-5.41	0.24	0.07	-3.97	0.11	0.03
Contig40.3_31_34716_34069	-0.14	0.13	0.04	0.19	0.06	0.02	0.22	0.1	0.03	0.29	0.11	0.04	-0.1	0.1	0.03	-0.16	0.11	0.03	0.15	0.11	0.03	0.03	0.13	0.04	0.02	0.14	0.04	-0.06	0.1	0.03	-0.12	0.08	0.02	-0.11	0.1	0.03
Contig40.3_32_34921_35778	0.11	0.08	0.02	0.09	0.1	0.03	0.22	0.21	0.05	0.09	0.14	0.05	0.1	0.1	0.03	0.11	0.13	0.04	0.17	0.09	0.03	0.11	0.11	0.03	0.08	0.12	0.03	0.01	0.09	0.02	0.07	0.07	0.02	0.06	0.11	0.03
Contig40.3_33_36017_36277	0.42	0.07	0.02	-0.49	0.1	0.03	0.25	0.11	0.03	-0.51	0.13	0.04	-0.22	0.07	0.02	0.46	0.04	0.01	0.32	0.05	0.02	-0.4	0.18	0.05	-0.45	0.17	0.05	-0.26	0.26	0.08	0.05	0.19	0.05	0.3	0.2	0.06
Contig40.3_34_36350_36793	0.57	0.08	0.02	-0.56	0.12	0.04	-0.44	0.08	0.02	-0.96	0.06	0.02	-0.06	0.04	0.01	0.64	0.02	0.01	-0.4	0.08	0.02	-0.76	0.13	0.04	-0.31	0.1	0.03	-0.11	0.1	0.03	0.45	0.12	0.03	0.4	0.12	0.04
Contig40.3_35_36790_37290	0.49	0.07	0.02	-0.33	0.09	0.03	-0.2	0.05	0.01	-0.6	0.06	0.02	-0.07	0.03	0.01	0.44	0.04	0.01	-0.27	0.03	0.01	-0.5	0.07	0.02	-0.21	0.08	0.02	-0.13	0.05	0.01	0.25	0.07	0.02	0.29	0.05	0.02
Contig40.3_36_37307_38263	0.27	0.11	0.03	-0.01	0.1	0.03	0.08	0.06	0.02	-0.12	0.03	0.01	0.19	0.08	0.02	0.18	0.09	0.03	0.13	0.05	0.01	0.06	0.1	0.03	0.04	0.05	0.01	0.16	0.18	0.05	-0.06	0.12	0.03	0.12	0.14	0.04
Contig40.3_37_39177_38719	0.01	0.14	0.04	0.04	0.12	0.04	0.09	0.17	0.04	0.11	0.14	0.05	-0.03	0.19	0.05	-0.04	0.17	0.05	0.09	0.15	0.04	-0.05	0.08	0.02	0.07	0.08	0.02	-0.07	0.06	0.02	-0.01	0.06	0.02	-0.04	0.08	0.02
Contig40.3_38_39609_39181	-0.08	0.15	0.04	0.11	0.16	0.05	0.26	0.19	0.05	0.13	0.08	0.03	-0.37	0.15	0.04	-0.12	0.18	0.05	0.24	0.11	0.03	-0.07	0.18	0.05	0.07	0.22	0.06	-0.45	0.28	0.08	-0.31	0.29	0.08	-0.22	0.24	0.07
Contig40.3_6_6756_5647	null	0.15	0.04	0.03	0.15	0.04	-0.04	0.16	0.04	0.12	0.21	0.07	0.09	0.1	0.03	0.04	0.14	0.04	0.01	0.13	0.04	0.06	0.15	0.04	0.08	0.21	0.06	0.09	0.17	0.05	0.11	0.15	0.04	0.06	0.15	0.04
Contig40.3_7_6873_8132	-0.25	0.09	0.02	0.17	0.07	0.02	0.13	0.23	0.06	0.57	0.17	0.06	-0.06	0.1	0.03	-0.27	0.1	0.03	0.12	0.17	0.05	0.43	0.29	0.08	0.21	0.33	0.09	-0.03	0.26	0.08	-0.14	0.25	0.07	-0.13	0.28	0.08
Contig40.3_8_8758_8180	0.26	0.09	0.03	-0.12	0.04	0.01	0.02	0.06	0.02	-0.23	0.07	0.02	-0.04	0.06	0.02	0.16	0.1	0.03	-0.01	0.13	0.04	-0.15	0.11	0.03	-0.07	0.08	0.02	-0.02	0.08	0.02	0.11	0.09	0.02	0.25	0.07	0.02
Contig40.3_9_9348_9998	-0.01	0.07	0.02	0.05	0.06	0.02	-0.06	0.06	0.02	0.08	0.1	0.03	0.02	0.06	0.02	0.02	0.04	0.01	-0.07	0.08	0.02	0.02	0.11	0.03	0.1	0.1	0.03	0.04	0.12	0.03	0.08	0.09	0.02	null	0.08	0.02
Contig40.4_1_2132_663	0.27	0.06	0.02	0.05	0.06	0.02	0.29	0.08	0.02	0.03	0.09	0.03	-0.45	0.07	0.02	0.05	0.05	0.01	0.25	0.09	0.03	-0.09	0.12	0.03	0.17	0.11	0.03	-0.29	0.11	0.03	0.04	0.12	0.03	0.25	0.13	0.04
Contig40.4_2_3234_2620	0.81	0.09	0.03	-0.59	0.08	0.02	-1.31	0.11	0.03	-1.3	0.07	0.03	-0.76	0.05	0.01	0.65	0.05	0.01	-1.27	0.16	0.05	-1.08	0.14	0.04	-0.54	0.1	0.03	-0.7	0.08	0.02	0.58	0.03	0.01	0.96	0.09	0.03
Contig40.4_3_4306_3287	0.01	0.1	0.03	0.04	0.1	0.03	0.05	0.12	0.03	0.06	0.11	0.04	-0.04	0.07	0.02	null	0.1	0.03	0.07	0.07	0.02	0.01	0.08	0.02	0.03	0.14	0.04	-0.06	0.1	0.03	0.01	0.11	0.03	0.03	0.12	0.04
Contig40.4_4_4410_4964	0.09	0.07	0.02	-0.02	0.06	0.02	null	0.07	0.02	-0.04	0.05	0.02	-0.03	0.07	0.02	0.05	0.08	0.02	0.05	0.07	0.02	0.02	0.05	0.01	null	0.07	0.02	-0.02	0.08	0.02	0.01	0.08	0.02	0.1	0.06	0.02
Contig40.4_5_5275_4961	0.03	0.08	0.02	-0.01	0.07	0.02	-0.06	0.08	0.02	-0.08	0.09	0.03	-0.01	0.07	0.02	-0.07	0.06	0.02	-0.11	0.07	0.02	-0.04	0.1	0.03	0.04	0.08	0.02	0.08	0.06	0.02	0.09	0.05	0.02	0.11	0.04	0.01
Contig40.4_6_5508_5909	-0.11	0.12	0.03	0.04	0.1	0.03	-0.3	0.14	0.03	0.05	0.08	0.03	0.44	0.12	0.03	0.01	0.19	0.05	-0.34	0.2	0.06	0.21	0.06	0.02	0.13	0.06	0.02	0.4	0.06	0.02	0.1	0.06	0.02	-0.07	0.1	0.03
Contig40.4_7_6174_5923	0.34	0.11	0.03	-0.37	0.09	0.03	-0.54	0.08	0.02	-0.61	0.08	0.03	-0.44	0.17	0.05	0.24	0.07	0.02	-0.49	0.07	0.02	-0.34	0.15	0.04	-0.31	0.12	0.04	-0.27	0.11	0.03	0.39	0.06	0.02	0.64	0.11	0.03
Contig41.1_11_4376_5377	-0.26	0.21	0.06	0.11	0.2	0.06	0.17	0.2	0.05	0.17	0.07	0.02	-0.56	0.21	0.06	-0.27	0.28	0.08	0.12	0.21	0.06	-0.11	0.15	0.04	0.33	0.17	0.05	-0.43	0.11	0.03	-0.27	0.14	0.04	-0.25	0.21	0.06
Contig41.1_12_5374_6294	-0.22	0.2	0.06	-0.05	0.18	0.05	-0.02	0.2	0.05	0.04	0.09	0.03	-0.3	0.2	0.06	-0.23	0.22	0.06	-0.07	0.22	0.06	-0.06	0.13	0.04	0.09	0.13	0.04	-0.19	0.11	0.03	-0.17	0.13	0.04	-0.15	0.12	0.04
Contig41.1_13_6913_6284	null	0.08	0.02	0.07	0.06	0.02	-0.14	0.05	0.01	0.02	0.06	0.02	0.09	0.07	0.02	0.04	0.08	0.02	-0.13	0.15	0.04	0.02	0.07	0.02	0.06	0.07	0.02	0.07	0.04	0.01	0.03	0.03	0.01	-0.01	0.07	0.02
Contig41.1_14_7357_7052	-0.18	0.22	0.06	0.02	0.08	0.02	0.25	0.14	0.03	0.12	0.18	0.06	0.11	0.1	0.03	-0.06	0.1	0.03	0.15	0.14	0.04	0.03	0.15	0.04	0.08	0.13	0.04	0.2	0.09	0.03	-0.03	0.06	0.02	-0.07	0.13	0.04
Contig41.1_15_8268_7354	-0.36	0.15	0.04	-0.36	0.17	0.05	-0.53	0.14	0.03	-0.39	0.1	0.04	0.35	0.18	0.05	0.07	0.17	0.05	-0.55	0.15	0.04	-0.28	0.13	0.04	-0.24	0.18	0.05	0.28	0.24	0.07	0.08	0.23	0.07	-0.25	0.17	0.05
Contig41.1_16_8926_8288	-0.3	0.14	0.04	-0.07	0.13	0.04	-0.34	0.09	0.02	0.01	0.09	0.03	0.19	0.16	0.05	-0.07	0.1	0.03	-0.35	0.11	0.03	-0.01	0.15	0.04	-0.01	0.23	0.07	0.13	0.25	0.07	-0.03	0.28	0.08	-0.24	0.22	0.06
Contig41.1_17_9029_9148	null	0.29	0.08	0.07	0.25	0.07	0.04	0.23	0.06	0.22	0.2	0.07	-0.04	0.29	0.08	-0.05	0.32	0.09	0.12	0.31	0.09	0.07	0.19	0.06	null	0.2	0.06	-0.06	0.23	0.07	-0.05	0.23	0.07	-0.02	0.21	0.06
Contig41.1_18_9626_9246	-0.09	0.18	0.05	-0.04	0.16	0.05	-0.07	0.2	0.05	0.11	0.12	0.04	-0.09	0.17	0.05	-0.15	0.26	0.07	-0.02	0.22	0.06	-0.01	0.22	0.06	-0.01	0.22	0.06	-0.03	0.17	0.05	-0.04	0.17	0.05	-0.1	0.2	0.06
Contig41.1_19_10977_9715	-0.03	0.16	0.05	0.01	0.13	0.04	0.15	0.19	0.05	0.11	0.1	0.04	-0.08	0.16	0.05	-0.08	0.2	0.06	0.18	0.19	0.05	0.05	0.1	0.03	0.06	0.1	0.03	-0.04	0.11	0.03	-0.04	0.12	0.04	-0.01	0.09	0.03
Contig41.1_20_12240_11305	-0.16	0.24	0.07	-0.06	0.16	0.05	-0.13	0.18	0.04	0.09	0.09	0.03	-0.15	0.18	0.05	-0.21	0.26	0.07	-0.13	0.29	0.08	-0.08	0.15	0.04	-0.15	0.18	0.05	-0.14	0.16	0.04	-0.17	0.18	0.05	-0.19	0.2	0.06
Contig41.1_22_13712_13605	0.04	0.09	0.03	0.25	0.06	0.02	0.93	0.08	0.02	-0.18	0.03	0.01	-0.31	0.07	0.02	-0.63	0.08	0.02	0.78	0.06	0.02	-0.04	0.08	0.02	0.57	0.14	0.04	-0.22	0.12	0.03	-0.51	0.08	0.02	-0.18	0.11	0.03
Contig41.1_23_15662_14619	0.04	0.14	0.04	0.15	0.12	0.04	0.28	0.11	0.03	0.08	0.12	0.04	-0.03	0.09	0.03	0.05	0.12	0.03	0.23	0.14	0.04	0.12	0.21	0.06	0.08	0.21	0.06	-0.1	0.24	0.07	-0.04	0.22	0.06	-0.04	0.22	0.06
Contig41.1_24_15980_16078	-0.26	0.25	0.07	0.14	0.41	0.12	0.27	0.15	0.04	0.65	0.75	0.27	-0.46	0.26	0.07	-0.33	0.19	0.05	0.25	0.13	0.04	0.17	0.36	0.1	0.24	0.52	0.15	-0.24	0.51	0.15	-0.16	0.55	0.16	0.01	0.41	0.12
Contig41.1_25_17314_16805	0.07	0.12	0.03	0.17	0.11	0.03	0.29	0.13	0.03	0.15	0.09	0.03	0.01	0.1	0.03	0.1	0.15	0.04	0.29	0.16	0.05	0.19	0.12	0.03	0.2	0.13	0.04	-0.02	0.12	0.03	0.03	0.11	0.03	0.04	0.1	0.03
